"type","group_code","job_title_id","title","service","personnel_category","military_occupation_id","service_code_type","code_status","service_title","status"
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2741","MOS","Active","Linguist, Korean",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2742","MOS","Active","Linguist, Laotian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2742","MOS","Active","Linguist, Laotian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2742","MOS","Active","Linguist, Laotian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2743","MOS","Active","Linguist, Malay",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2743","MOS","Active","Linguist, Malay",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2743","MOS","Active","Linguist, Malay",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2744","MOS","Active","Linguist, Tagalog",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2744","MOS","Active","Linguist, Tagalog",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2744","MOS","Active","Linguist, Tagalog",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2746","MOS","Active","Linguist, Thai",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2746","MOS","Active","Linguist, Thai",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2747","MOS","Active","Linguist, Vietnamese",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2747","MOS","Active","Linguist, Vietnamese",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2747","MOS","Active","Linguist, Vietnamese",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2754","MOS","Active","Linguist, Dutch",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2754","MOS","Active","Linguist, Dutch",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2754","MOS","Active","Linguist, Dutch",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2756","MOS","Active","Linguist, Finnish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2756","MOS","Active","Linguist, Finnish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2756","MOS","Active","Linguist, Finnish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2757","MOS","Active","Linguist, French",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2757","MOS","Active","Linguist, French",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2757","MOS","Active","Linguist, French",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2758","MOS","Active","Linguist, German",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2758","MOS","Active","Linguist, German",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2758","MOS","Active","Linguist, German",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2759","MOS","Active","Linguist, Greek",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2759","MOS","Active","Linguist, Greek",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2759","MOS","Active","Linguist, Greek",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2761","MOS","Active","Linguist, Haitian-Creole",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2761","MOS","Active","Linguist, Haitian-Creole",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2761","MOS","Active","Linguist, Haitian-Creole",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2763","MOS","Active","Linguist, Italian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2763","MOS","Active","Linguist, Italian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2763","MOS","Active","Linguist, Italian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2764","MOS","Active","Linguist, Norwegian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2764","MOS","Active","Linguist, Norwegian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2764","MOS","Active","Linguist, Norwegian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2766","MOS","Active","Linguist, Portuguese (BR)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2766","MOS","Active","Linguist, Portuguese (BR)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2766","MOS","Active","Linguist, Portuguese (BR)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2767","MOS","Active","Linguist, Portuguese (EU)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2767","MOS","Active","Linguist, Portuguese (EU)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2767","MOS","Active","Linguist, Portuguese (EU)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2768","MOS","Active","Linguist, Spanish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2768","MOS","Active","Linguist, Spanish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2768","MOS","Active","Linguist, Spanish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2769","MOS","Active","Linguist, Swedish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2769","MOS","Active","Linguist, Swedish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2769","MOS","Active","Linguist, Swedish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2772","MOS","Active","Linguist, Afghan Pushtu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2772","MOS","Active","Linguist, Afghan Pushtu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2772","MOS","Active","Linguist, Afghan Pushtu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2773","MOS","Active","Linguist, Persian-Afghan (Dari)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2773","MOS","Active","Linguist, Persian-Afghan (Dari)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2773","MOS","Active","Linguist, Persian-Afghan (Dari)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2774","MOS","Active","Linguist, Persian-Farsi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2774","MOS","Active","Linguist, Persian-Farsi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2774","MOS","Active","Linguist, Persian-Farsi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2775","MOS","Active","Linguist, Urdu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2775","MOS","Active","Linguist, Urdu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2775","MOS","Active","Linguist, Urdu",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2776","MOS","Active","Linguist, Albanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2776","MOS","Active","Linguist, Albanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2776","MOS","Active","Linguist, Albanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2777","MOS","Active","Linguist, Armenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2777","MOS","Active","Linguist, Armenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2777","MOS","Active","Linguist, Armenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2778","MOS","Active","Linguist, Bulgarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2778","MOS","Active","Linguist, Bulgarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2778","MOS","Active","Linguist, Bulgarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2779","MOS","Active","Linguist, Czech",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2779","MOS","Active","Linguist, Czech",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2779","MOS","Active","Linguist, Czech",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2781","MOS","Active","Linguist, Estonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2781","MOS","Active","Linguist, Estonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2781","MOS","Active","Linguist, Estonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2782","MOS","Active","Linguist, Georgian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2782","MOS","Active","Linguist, Georgian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2782","MOS","Active","Linguist, Georgian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2783","MOS","Active","Linguist, Hungarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2783","MOS","Active","Linguist, Hungarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2783","MOS","Active","Linguist, Hungarian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2784","MOS","Active","Linguist, Latvian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2784","MOS","Active","Linguist, Latvian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2784","MOS","Active","Linguist, Latvian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2786","MOS","Active","Linguist, Lithuanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2786","MOS","Active","Linguist, Lithuanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2786","MOS","Active","Linguist, Lithuanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2787","MOS","Active","Linguist, Macedonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2787","MOS","Active","Linguist, Macedonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2787","MOS","Active","Linguist, Macedonian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2788","MOS","Active","Linguist, Polish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2788","MOS","Active","Linguist, Polish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2788","MOS","Active","Linguist, Polish",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2789","MOS","Active","Linguist, Romanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2789","MOS","Active","Linguist, Romanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2789","MOS","Active","Linguist, Romanian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2791","MOS","Active","Linguist, Russian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2791","MOS","Active","Linguist, Russian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2791","MOS","Active","Linguist, Russian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2792","MOS","Active","Linguist, Serb-Croat",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2792","MOS","Active","Linguist, Serb-Croat",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2792","MOS","Active","Linguist, Serb-Croat",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2793","MOS","Active","Linguist, Slovenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2793","MOS","Active","Linguist, Slovenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2793","MOS","Active","Linguist, Slovenian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2794","MOS","Active","Linguist, Ukranian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2794","MOS","Active","Linguist, Ukranian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2794","MOS","Active","Linguist, Ukranian",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2795","MOS","Active","Linguist, Hindi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2795","MOS","Active","Linguist, Hindi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2795","MOS","Active","Linguist, Hindi",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2796","MOS","Active","Linguist, Bengali",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","2796","MOS","Active","Linguist, Bengali",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","2796","MOS","Active","Linguist, Bengali",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Enlisted","2799","MOS","Active","Military Interpreter/Translator",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8221","MOS","Active","Regional Affairs Officer-Latin America",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8221","MOS","Active","Regional Affairs Officer-Latin America",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8222","MOS","Active","Regional Affairs Officer - Eurasia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8223","MOS","Active","Regional Affairs Officer-People's Republic of China",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8224","MOS","Active","Regional Affairs Officer-Middle East/North Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8225","MOS","Active","Regional Affairs Officer-Sub-Saharan Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8226","MOS","Active","Regional Affairs Officer - South Asia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8227","MOS","Active","Regional Affairs Officer-Western Europe",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8227","MOS","Active","Regional Affairs Officer-Western Europe",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8228","MOS","Active","Regional Affairs Officer-East Asia (Excluding People's Republic of China)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8229","MOS","Active","Regional Affairs Officer-Eastern Europe (Excluding Former Soviet Union)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8240","MOS","Active","Basic Foreign Area Officer",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8240","MOS","Active","Basic Foreign Area Officer",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8241","MOS","Active","Foreign Area Officer-Latin America",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8241","MOS","Active","Foreign Area Officer-Latin America",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8242","MOS","Active","Foreign Area Officer-Eurasia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8242","MOS","Active","Foreign Area Officer-Eurasia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8243","MOS","Active","Foreign Affairs Officer-People's Republic of China",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8243","MOS","Active","Foreign Affairs Officer-People's Republic of China",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8244","MOS","Active","Foreign Area Officer-Middle East/North Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8244","MOS","Active","Foreign Area Officer-Middle East/North Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8245","MOS","Active","Foreign Affairs Officer-Sub-Saharan Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8245","MOS","Active","Foreign Affairs Officer-Sub-Saharan Africa",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8246","MOS","Active","Foreign Area Officer-South Asia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8246","MOS","Active","Foreign Area Officer-South Asia",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8247","MOS","Active","Foreign Affairs Officer-Western Europe",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8247","MOS","Active","Foreign Affairs Officer-Western Europe",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8248","MOS","Active","Foreign Area Officer-East Asia (Excluding People's Republic Of China)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8248","MOS","Active","Foreign Area Officer-East Asia (Excluding People's Republic Of China)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Officer","8249","MOS","Active","Foreign Area Officer-Eastern Europe (Excluding Former Soviet Union)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Marine Corps","Warrant Officer","8249","MOS","Active","Foreign Area Officer-Eastern Europe (Excluding Former Soviet Union)",NULL
"WHITE COLLAR","1000","1040","Language Specialist Series","Navy","Enlisted","CTI","RATING","Active","Cryptologic Technician Interpretative",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Army","Enlisted","09L","MOS","Active","Interpreter/Translator",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Army","Enlisted","35N","MOS","Active","Signals Intelligence Analyst",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Army","Enlisted","35P","MOS","Active","Cryptologic Linguist",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","0231","MOS","Active","Intelligence Specialist",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2671","MOS","Active","Middle East Cryptologic Linguist",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2712","MOS","Active","Linguist, Arabic (Mod Std)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2713","MOS","Active","Linguist, Arabic (Egyptian)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2714","MOS","Active","Linguist, Arabic (Syrian)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2716","MOS","Active","Linguist, Amharic",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2718","MOS","Active","Linguist, Hebrew",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2721","MOS","Active","Linguist, Kurdish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2723","MOS","Active","Linguist, Somali",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2724","MOS","Active","Linguist, Swahili",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2726","MOS","Active","Linguist, Turkish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2728","MOS","Active","Linguist, Arabic (Iraqi)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2733","MOS","Active","Linguist, Burmese",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2734","MOS","Active","Linguist, Cambodian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2736","MOS","Active","Linguist, Chinese (Cant)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2737","MOS","Active","Linguist, Chinese (Man)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2738","MOS","Active","Linguist, Indonesian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2739","MOS","Active","Linguist, Japanese",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2741","MOS","Active","Linguist, Korean",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2742","MOS","Active","Linguist, Laotian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2743","MOS","Active","Linguist, Malay",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2744","MOS","Active","Linguist, Tagalog",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2746","MOS","Active","Linguist, Thai",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2747","MOS","Active","Linguist, Vietnamese",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2754","MOS","Active","Linguist, Dutch",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2756","MOS","Active","Linguist, Finnish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2757","MOS","Active","Linguist, French",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2758","MOS","Active","Linguist, German",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2759","MOS","Active","Linguist, Greek",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2761","MOS","Active","Linguist, Haitian-Creole",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2763","MOS","Active","Linguist, Italian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2764","MOS","Active","Linguist, Norwegian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2766","MOS","Active","Linguist, Portuguese (BR)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2767","MOS","Active","Linguist, Portuguese (EU)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2768","MOS","Active","Linguist, Spanish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2769","MOS","Active","Linguist, Swedish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2772","MOS","Active","Linguist, Afghan Pushtu",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2773","MOS","Active","Linguist, Persian-Afghan (Dari)",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2774","MOS","Active","Linguist, Persian-Farsi",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2775","MOS","Active","Linguist, Urdu",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2776","MOS","Active","Linguist, Albanian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2777","MOS","Active","Linguist, Armenian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2778","MOS","Active","Linguist, Bulgarian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2779","MOS","Active","Linguist, Czech",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2781","MOS","Active","Linguist, Estonian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2782","MOS","Active","Linguist, Georgian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2783","MOS","Active","Linguist, Hungarian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2784","MOS","Active","Linguist, Latvian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2786","MOS","Active","Linguist, Lithuanian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2787","MOS","Active","Linguist, Macedonian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2788","MOS","Active","Linguist, Polish",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2789","MOS","Active","Linguist, Romanian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2791","MOS","Active","Linguist, Russian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2792","MOS","Active","Linguist, Serb-Croat",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2793","MOS","Active","Linguist, Slovenian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2794","MOS","Active","Linguist, Ukranian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Warrant Officer","2794","MOS","Active","Linguist, Ukranian",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2795","MOS","Active","Linguist, Hindi",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2796","MOS","Active","Linguist, Bengali",NULL
"WHITE COLLAR","1000","1046","Language Clerical Series","Marine Corps","Enlisted","2799","MOS","Active","Military Interpreter/Translator",NULL
