"type","group_code","code","name","url","status","description","footnote"
"WHITE COLLAR","1700","1710","Education and Vocational Training Series","http://www.opm.gov/fedclass/gs1710.pdf",NULL,"This series includes positions that require applying full professional knowledge of the theories, principles, and techniques of education and training to instructional and educational administration work in education programs operated by Federal agencies.  Some positions also require specialized knowledge of one or more subjects in which the instruction is given. ",2
"WHITE COLLAR","1700","1712","Training Instruction Series","http://www.opm.gov/fedclass/gs1712.pdf",NULL,"This series covers positions concerned with administration, supervision, training program development, evaluation, or instruction in a program of training when the paramount requirement of the work is a combination of practical knowledge of the methods and techniques of instruction and practical knowledge of the subject-matter being taught.  Positions in this series do not have either a paramount requirement of professional knowledge and training in the field of education, or mastery of a trade, craft, or laboring occupation. ",2
"WHITE COLLAR","1700","1715","Vocational Rehabilitation Series","http://www.opm.gov/fedclass/gs1715.pdf",NULL,"This series covers positions requiring the application of knowledge of training programs and occupational information in relation to vocational rehabilitation problems of the physically or mentally disabled, or of other individuals whose background or lack of job skills impairs their employ ability.  The work involves planning training programs for these individuals; placing them in gainful employment; and supervising them while in training and during adjustment to the job.  The duties require knowledge of vocational training concepts and practices; of the employment market; of training facilities; and of skill demands and environmental conditions in occupations and in specific jobs in relation to their suitability for the training and employment of the persons served by the rehabilitation program.  The work also involves the application of counseling techniques and methodology in motivating these individuals and helping them to adjust successfully to the training or work situation; however, full professional counseling knowledge is not required. ",1
"WHITE COLLAR","1700","1720","Education Program Series","http://www.opm.gov/fedclass/gs1720.pdf",NULL,"This series covers professional education positions that involve promoting, coordinating, and improving education policies, programs, standards, activities, and opportunities in accordance with national policies and objectives.  Positions in this series primarily involve the performance, supervision, or formulation and implementation of policy concerning education problems and issues.  These positions require a professional knowledge of education theories, principles, processes, and practices at early childhood, elementary, secondary, or post secondary levels, or in adult or continuing education.  They also require a knowledge of the Federal Government's interrelationships with State and local educational agencies or with public and private postsecondary institutions. ",1
"WHITE COLLAR","1700","1725","Public Health Educator Series",NULL,NULL,"This series covers positions involved in administering, supervising, or performing research or other professional work in public health education.  Positions are concerned with providing leadership, advice, staff assistance, and consultation on health education programs.  This includes analysis of behavioral and other situational factors affecting good health practices of individuals, groups, and communities; the planning of health education programs designed to meet the needs of particular individuals, groups, or communities; the selection of specialized educational methods, the preparation of educational materials, and the carrying out of such education activities that will best serve to stimulate the interest of individuals and groups in scientific discoveries affecting health in the application of health principles to daily living.  Public health educators consult with State and local health departments, and with national and local voluntary agencies; organize community groups to study health problems and methods of disease prevention; and assist in coordinating mass health programs and in evaluating and improving health education programs.",NULL
"WHITE COLLAR","1700","1730","Education Research Series","http://www.opm.gov/fedclass/gs1730.pdf",NULL,"This series includes positions that primarily involve professional education research work.  This includes the performance, leadership, management, or supervision of scientific research to solve educational problems or to develop new knowledge bearing on educational processes.  The paramount requirements for this work are knowledge of and skill in applying research principles and methods and a broad and thorough knowledge of one or more scientific fields or interdisciplinary areas related to the education research work being performed. ",2
"WHITE COLLAR","1700","1740","Education Services Series","http://www.opm.gov/fedclass/gs1740.pdf",NULL,"This series includes professional positions the duties of which are to administer, supervise, promote, conduct, or evaluate programs and activities designed to provide individualized career-related or self-development education plans.  The work requires knowledge of education theories, principles, procedures, and practices of secondary, adult, or continuing education. Some positions require skill in counseling students or enrollees to establish educational and occupational objectives. ",2
"WHITE COLLAR","1700","1750","Instructional Systems Series","http://www.opm.gov/fedclass/gs1750.pdf",NULL,"This series includes professional positions the duties of which are to administer, supervise, advise on, design, develop, or provide educational or training services in formal education or training programs.  The work requires knowledge of learning theory and the principles, methods, practices and techniques of one or more specialties of the instructional systems field.  The work may require knowledge of one or more subjects or occupations in which educational or training instruction is provided. ",2
"WHITE COLLAR","1700","1799","Education Student Trainee Series",NULL,NULL,"See the series definition for the General Student Trainee Series, 0099.",NULL
"WHITE COLLAR","1700","GROUP","EDUCATION GROUP","http://www.opm.gov/fedclass/html/gsseries.asp#1700",NULL,"This group includes positions that involve administering, managing, supervising, performing, or supporting education or training work when the paramount requirement of the position is knowledge of, or skill in, education, training, or instruction processes.",NULL
"WHITE COLLAR","1800","1801","General Inspection, Investigation, Enforcement, and Compliance Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform inspection, investigation, enforcement, or compliance work.  This series is applicable when the work of the position:
\
- is covered by two or more administrative occupations in the General Inspection, Investigation, Enforcement, and Compliance Group, 1800, and no one occupation predominates; or
\
- is consistent with this occupational group but not covered by an established series in the 1800 group.",3
"WHITE COLLAR","1800","1802","Compliance Inspection and Support Series","http://www.opm.gov/fedclass/gs1802.pdf",NULL,"This series includes positions that perform or supervise inspectional or technical support work in assuring compliance with or enforcement of Federal law, regulations, or other mandatory guidelines and that are not classifiable to another, more specific, occupational series.  The work requires a knowledge of prescribed procedures, established techniques, directly applicable guidelines, and pertinent characteristics of regulated items or activities. ",2
"WHITE COLLAR","1800","1805","Investigative Analysis Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving the research, analysis, and/or evaluation of information to assist investigators in ongoing investigations.  The work includes formulating information source search strategies and reviewing data to identify patterns and relationships across financial, criminal, public record, and other information.  Work primarily requires knowledge of:
\
- Federal laws and regulations relevant to the work being performed;
\
- entities, operations, activities, products, or items subject to the laws and regulations; and
\
- techniques and methods to locate, sort, and evaluate information.",3
"WHITE COLLAR","1800","1810","General Investigation Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving planning, conducting, or managing investigations not involving criminal violations of Federal laws.  Investigators use the results of general investigations to make or invoke administrative judgments, sanctions, or penalties.  Work in this series primarily requires:
\
- knowledge of investigative techniques and the laws, rules, regulations, and objectives of the employing agency; and
\
- skill in interviewing, following leads, researching records, reconstructing events, and preparing reports.",3
"WHITE COLLAR","1800","1811","Criminal Investigation Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving planning, conducting, or managing investigations related to alleged or suspected criminal violations of Federal laws.  The work involves:
\
- recognizing, developing, and presenting evidence to reconstruct events, sequences, time elements, relationships, responsibilities, legal liabilities, and conflicts of interest;
\
- conducting investigations in a manner meeting legal and procedural requirements; and
\
- providing advice and assistance both in and out of court to the U.S. Attorney’s Office during investigations and prosecutions.
\
\
Work in this series primarily requires knowledge of criminal investigative techniques, rules of criminal procedures, laws, and precedent court decisions concerning the admissibility of evidence, constitutional rights, search and seizure, and related issues in the conduct of investigations.",3
"WHITE COLLAR","1800","1815","Air Safety Investigating Series","http://www.opm.gov/fedclass/gs1815.pdf",NULL,"Positions included in this series have duties involving the investigation and prevention of accidents and incidents involving United States aircraft anywhere in the world, and in the establishment of programs and procedures to provide for the notification and reporting of accidents.  The investigation includes a report of the facts, conditions, and circumstances relating to each accident and a determination of the probable cause of the accident along with recommendations for remedial action designed to prevent similar accidents in the future. Special studies and investigations on matters pertaining to safety in air navigation and the prevention of accidents are conducted to ascertain what will best tend to reduce or eliminate the possibility of, or recurrence of, accidents.  These duties and responsibilities require the application of a broad technical knowledge in the field of aviation, and experience or training that provides a knowledge of investigative techniques and/or legal procedures and practices.",1
"WHITE COLLAR","1800","1822","Mine Safety and Health Inspection Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving underground and surface mining and milling operations associated with coal, metal, and nonmetal mines, and plants where ores are processed for distribution.  Inspectors and specialists may determine and/or adjust monetary penalties assessed against violators of mine safety and health laws or regulations.
\
\
Positions in this series require:
\
- knowledge of laws, regulations, and standards for mine safety and health;
\
- knowledge of safety and health practices, principles, programs, and hazards applicable to mining and/or milling; and
\
- practical knowledge of underground and/or surface mining processes and systems.",3
"WHITE COLLAR","1800","1825","Aviation Safety Series","http://www.opm.gov/fedclass/gs1825.pdf",NULL,"This series includes positions that involve primarily developing, administering, or enforcing regulations and standards concerning civil aviation safety, including (1) the airworthiness of aircraft and aircraft systems; (2) the competence of pilots, mechanics, and other airmen; and (3) safety aspects of aviation facilities, equipment, and procedures.  These positions require knowledge and skill in the operation, maintenance, or manufacture of aircraft and aircraft systems.",1
"WHITE COLLAR","1800","1849","Wage and Hour Investigation Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving:
\
- conducting on-site investigations to obtain compliance by employers with wage and hour and related laws;
\
- establishing, revising, and interpreting wage and hour program policies and guidelines; and/or
\
- evaluating enforcement operations.
\
\
Work requires:
\
- knowledge of related laws;
\
- an understanding of business organizations, records systems, and practices related to the laws administered; and
\
- the skill to apply varied investigative techniques to obtain compliance, including on-site questioning of employees and employers, negotiation and conciliation, instruction, persuasion, and litigation.",3
"WHITE COLLAR","1800","1850","Agricultural Warehouse Inspection Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which administer, supervise, lead, or perform work involving:
\
- inspecting storage facilities licensed or in the process of being licensed under Federal laws;
\
- inspecting facilities storing products under a Government contract or agreement;
\
- inspecting the condition, quality, and amount of commodity stored in facilities; and
\
- conducting and monitoring quality audits and warehouse examining projects.
\
\
Work requires knowledge of:
\
- applicable laws and regulatory guidance;
\
- construction, equipment, and operation of warehouses and facilities in the agricultural industries;
\
- inspecting and examining techniques; and
\
- business, bookkeeping, and business accounting practices, and audit methods to ensure products are safeguarded and available.",3
"WHITE COLLAR","1800","1860","Equal Opportunity Investigation Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work to investigate issues and situations involving violations of equal employment, equal opportunity, and accessibility laws and regulations to eliminate illegal discrimination.
\
\
Work requires:
\
- knowledge of investigative techniques, including interviewing, following leads, researching records, reconstructing events, and analyzing facts and statistical evidence; 
\
- knowledge of equal opportunity and civil rights laws, regulations, and precedent decisions; and
\
- skill in negotiating and implementing settlement agreements.",3
"WHITE COLLAR","1800","1862","Consumer Safety Inspection Series","http://www.opm.gov/fedclass/gs1862.pdf",NULL,"This series includes technical positions concerned with planning and conducting inspections, investigation:, and related sampling and data collection activities in support of the laws and regulations protecting consumers from foods, drugs therapeutic devices, cosmetics, fabrics, toys, and household products that are impure, unsanitary, unwholesome, ineffective, improperly labeled, or dangerous.  These positions require a practical knowledge of the agency's regulations and programs; a practical knowledge of chemical and biological processes and analytical methods; the characteristics of regulated products; pertinent manufacturing, storage, and distribution methods; and techniques of inspection, sampling, and field testing.",2
"WHITE COLLAR","1800","1863","Food Inspection Series","http://www.opm.gov/fedclass/gs1863.pdf",NULL,"This series includes positions that involve the inspection of slaughter, processing, packaging, shipping, and storing of meat and meat products, poultry and poultry products, fish and fish products, meat products derived from equines, and food establishments engaged in these activities in order to determine compliance with law and regulations that establish standards for the protection of the consumer by assuring them that products distributed to them are wholesome, not adulterated, and properly marked, labeled and packaged.  Performance of the work in this series requires the knowledge of normal conditions in live and slaughtered meat, poultry, and fish; of standards of wholesomeness and sanitation of meat, poultry and fish products; and of the processing and sanitation practices of the food production industry or industries inspected. ",1
"WHITE COLLAR","1800","1881","Customs and Border Protection Interdiction Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform aviation law enforcement operations to detect, interdict, apprehend, and prevent terrorists and other persons, weapons, and contraband from illegally entering or attacking the United States.
\
\
Positions covered by this series have in common the dual paramount requirement for knowledge of the customs and border protection activities which form the basis for the flying assignments and the knowledge and skills necessary to pilot aircraft.",3
"WHITE COLLAR","1800","1889","Import Compliance Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving the acceptance, tariff classification, appraisement, allowance of specified types of drawback claims, and/or liquidation of formal entries of imported merchandise.  The major objectives of the work are to assess customs duties and associated taxes to be paid on imported merchandise, and to ensure compliance with related laws and regulations.  Work requires knowledge of:
\
- tariff and other import-related laws, regulations, policies, procedures, and administrative and judicial rulings;
\
- technical or physical characteristics, commercial uses, and trade practices associated with imported merchandise; and
\
- import admissibility, classification and valuation of merchandise, final settlement of duties and taxes due, and related matters.",3
"WHITE COLLAR","1800","1894","Customs Entry and Liquidating Series","http://www.opm.gov/fedclass/gs1894.pdf",NULL,"This series includes all classes of positions the duties of which are to administer, supervise, or perform work involving the examination, acceptance, processing, or issuance of documents required for the entry of imported merchandise into the United States and the initial classification of merchandise covered by the entries; the final determination of the statutory classification of merchandise covered by the entries; the determination of customs duties and applicable internal revenue taxes accruing on such merchandise; the ascertainment of drawback to be paid on exported articles manufactured with the use of duty-paid or tax-paid imported merchandise or substituted domestic merchandise; and the determination of the validity of protests against liquidation decisions on formal entries. ",1
"WHITE COLLAR","1800","1895","Customs and Border Protection Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving detecting and preventing terrorists and instruments of terror from entering the United States, and enforcing and administering laws relating to the right of persons to enter, reside in, or depart from the United States, Puerto Rico, Guam, and the U.S. Virgin Islands, and the importation/exportation of merchandise.  Customs and Border Protection (CBP)Officers:
\
- interview persons and examine documents to determine citizenship and immigration status; 
\
- make informed decisions regarding the admissibility of aliens into the United States and admitting, holding, or releasing merchandise; 
\
- obtain information about the description, characteristics, value, and country of origin of imported merchandise or agricultural products, by questioning and eliciting information from people; 
\
- search persons, baggage, cargo, and carriers for contraband; 
\
- monitor, examine, and process cargo containers at seaports to facilitate importing merchandise; and 
\
- exercise sound judgment necessary to apprehend, detain, or arrest persons at the point of entry who are violating Federal immigration, customs, agriculture, or other laws.",3
"WHITE COLLAR","1800","1896","Border Patrol Enforcement Series","http://www.opm.gov/fedclass/1800A.pdf",NULL,"This series covers positions which supervise, lead, or perform work involving enforcing the laws that protect the Nation’s homeland by the detection, interdiction, and apprehension of those who attempt to illegally enter or smuggle any person or contraband across the Nation’s borders.
\
\
Work requires:
\
- knowledge of statutes, regulations, instructions, and precedent-setting decisions pertaining to enforcement of immigration and naturalization laws and regulations;
\
- knowledge of standard investigative techniques and law enforcement procedures to enforce immigration and naturalization laws and related Federal statutes;
\
- skill in evaluating information rapidly, making timely decisions, and taking prompt and appropriate actions under less than optimal conditions;
\
- proficiency in a foreign language; and
\
- an understanding of foreign cultures and customs.",3
"WHITE COLLAR","1800","1899","Investigation Student Trainee Series",NULL,NULL,"See the series definition for the General Student Trainee Series, 0099.",NULL
"WHITE COLLAR","1800","GROUP","INSPECTION, INVESTIGATION, ENFORCEMENT, AND COMPLIANCE GROUP","http://www.opm.gov/fedclass/html/gsseries.asp#1800",NULL,"This group includes all classes of positions the duties of which are to advise on, administer, supervise, or perform inspection, investigation, enforcement, or compliance work primarily concerned with alleged or suspected offenses against the laws of the United States, or such work primarily concerned with determining compliance with laws and regulations.",NULL
"WHITE COLLAR","1900","1910","Quality Assurance Series","http://www.opm.gov/fedclass/gs1910.pdf",NULL,"This series includes all positions the duties of which are to perform, administer, or advise on work concerned with assuring the quality of products acquired and used by the Federal Government.  The work of this series involves: (1) the development of plans and programs for achieving and maintaining product quality throughout the item's life cycle; (2) monitoring operations to prevent the production of defects and to verify adherence to quality plans and requirements; and (3) analysis and investigation of adverse quality trends or conditions and initiation of corrective action.  The duties of these positions require analytical ability combined with knowledge and application of assurance principles and techniques, and knowledge of pertinent product characteristics and the associated manufacturing processes and techniques. ",1
"WHITE COLLAR","1900","1980","Agricultural Commodity Grading Series","http://www.opm.gov/fedclass/gs1980.pdf",NULL,"This series includes positions that administer, supervise, or perform work concerned with examining and evaluating agricultural products to determine their official U.S. grade and/or their acceptability in terms of quality or condition in accordance with official standards and related regulations.  The work often includes the inspection or monitoring of the conditions under which the product is processed, stored, or transported insofar as these factors affect product quality. ",1
"WHITE COLLAR","1900","1981","Agricultural Commodity Aid Series",NULL,NULL,"This series covers all classes of positions the duties of which are to supervise or perform subordinate clerical work such as taking samples, making tests or otherwise assisting in the grading or classing of agricultural commodities in accordance with prescribed standards and regulations.  (This series does not include positions the duties of which are to perform subordinate work in one or more branches of agricultural science.  Such positions are properly classified in the Biological Technician Series, 0404.  Neither does it include positions the duties of which are to perform nonprofessional work in the physical sciences.  Such positions are properly classified in the Physical Science Technician Series, 1311.);",NULL
"WHITE COLLAR","1900","1999","Quality Inspection Student Trainee Series",NULL,NULL,"See the series definition for the General Student Trainee Series, 0099.",NULL
"WHITE COLLAR","1900","GROUP","QUALITY ASSURANCE, INSPECTION, AND GRADING GROUP","http://www.opm.gov/fedclass/html/gsseries.asp#1900",NULL,"This group includes all classes of positions the duties of which are to advise on, supervise, or perform administrative or technical work primarily concerned with the quality assurance or inspection of material, facilities, and processes; or with the grading of commodities under official standards.",NULL
"WHITE COLLAR","2000","2001","General Supply Series","http://www.opm.gov/fedclass/gs2001.pdf",NULL,"This series includes positions involving (1) a combination of supply work covered by two or more two-grade interval series in the Supply Group when no other series is appropriate for the paramount knowledge and abilities required for the position; or (2) other analytical or administrative supply work not specifically covered by another series. ",2
"WHITE COLLAR","2000","2003","Supply Program Management Series","http://www.opm.gov/fedclass/gs2003.pdf",NULL,"This series includes positions that involve:  (1) management, direction, or administration of a supply program that includes a mixture of technical supply functions; or (2) staff managerial, or administrative work primarily concerned with analyzing, developing, evaluating, or promoting improvements in the policies, plans, methods, procedures, systems, or techniques of a supply program.",2
"WHITE COLLAR","2000","2005","Supply Clerical and Technician Series","http://www.opm.gov/fedclass/gs2005.pdf",NULL,"This series includes positions involved in supervising or performing clerical or technical supply support work necessary to ensure the effective operation of ongoing supply activities.  It requires knowledge of supply operations and program requirements and the ability to apply established supply policies, day-to-day servicing techniques, regulations, or procedures. ",1
"WHITE COLLAR","2000","2010","Inventory Management Series","http://www.opm.gov/fedclass/gs2010.pdf",NULL,"This series includes positions that involve analytical work in managing, regulating, coordinating, or otherwise exercising control over supplies, equipment, or other material.  The work includes one or more phases of material management including initial planning, provisioning and requirements determination, acquisition and distribution, accountability, and ultimate issue for consumption, retention, or disposal.  The work requires knowledge of acquisition processes, automated records and control systems, material substitution criteria, and storage, issue, and disposal processes. ",2
"WHITE COLLAR","2000","2030","Distribution Facilities and Storage Management Series","http://www.opm.gov/fedclass/gs2030.pdf",NULL,"This series includes positions that involve analytical or managerial work concerned with receiving, handling, storing, maintaining while in storage, issuing, or physically controlling items within a storage and distribution system.  Positions covered by this series require as their primary qualification, knowledge of the principles, practices, and techniques of managing the physical receipt, custody, care, and distribution of material, including the selection of appropriate storage sites, material handling equipment, and facilities.",2
"WHITE COLLAR","2000","2032","Packaging Series","http://www.opm.gov/fedclass/gs2032.pdf",NULL,"This series includes positions that involve planning, designing, and developing packaging methods and techniques, and directing the use of packages and packaging materials to protect supplies, materials, and equipment between the time of purchase and use.  This occupation requires knowledge of packaging and preservation methods, material, regulations, specifications, and guidelines.  It also requires knowledge of methods and techniques to prevent environmental and mechanical damage during handling, shipping, and storage. ",2
"WHITE COLLAR","2000","2091","Sales Store Clerical Series","http://www.opm.gov/fedclass/gs2091.pdf",NULL,"This series includes all classes of positions the duties of which are to supervise or perform check-out, sales clerk, customer assistance, or other clerical duties that are involved in the retail sale of merchandise or stock items and that require the application of clerical knowledge, procedures, and/or practices that are peculiar to sales store operations.",1
"WHITE COLLAR","2000","2099","Supply Student Trainee Series",NULL,NULL,"See the series definition for the General Student Trainee Series, 0099.",NULL
"WHITE COLLAR","2000","GROUP","SUPPLY GROUP","http://www.opm.gov/fedclass/html/gsseries.asp#2000",NULL,"This group includes positions that involve work concerned with furnishing all types of supplies, equipment, material, property (except real estate), and certain services to components of the Federal Government, industrial, or other concerns under contract to the Government, or receiving supplies from the Federal Government.  Included are positions concerned with one or more aspects of supply activities from initial planning, including requirements analysis and determination, through acquisition, cataloging, storage, distribution, utilization to ultimate issue for consumption or disposal.  The work requires knowledge of one or more elements or parts of a supply system, and/or supply methods, policies, or procedures.",NULL
"WHITE COLLAR","2100","2101","Transportation Specialist Series",NULL,NULL,"This series covers all administrative positions the duties of which are to advise on, supervise, or perform work that involves two or more specialized transportation functions or other transportation work not specifically included in other series of this group.",NULL
"WHITE COLLAR","2100","2102","Transportation Clerk and Assistant Series","http://www.opm.gov/fedclass/gs2102.pdf",NULL,"This series includes positions that involve supervising or performing work to arrange transportation for or perform other actions in connection with the movement of freight, passengers, or personal property by Government or commercial means. This series also includes other transportation support work not covered specifically by another one grade interval series in the Transportation Group (e.g., fleet management, safety or regulatory program support, quality control and inspection, carrier performance evaluation, or transportation report analysis and preparation). The work requires a practical knowledge of the regulations and methods governing traffic management or transportation programs. ",1
"WHITE COLLAR","2100","2110","Transportation Industry Analysis Series","http://www.opm.gov/fedclass/gs2110.pdf",NULL,"This occupation includes positions that involve analytical, evaluative, advisory, or similar work pertaining to regulation of the transportation industry with regard to operations, economics, equity in industry practices, and protection of the public interest.  The work requires a knowledge of transportation industry regulatory controls, of the customs and competitive practices of carriers, and of carrier operations, services, and facilities.  It also requires a general knowledge of economics, statistics, law, business management and related subject-matter areas, but does not require full training and professional competence in any of those fields.",1
"WHITE COLLAR","2100","2121","Railroad Safety Series","http://www.opm.gov/fedclass/gs2121.pdf",NULL,"This series includes positions that are involved in developing, administering, or enforcing railroad safety standards and regulations or investigating and preventing railroad accidents.  These positions require (1) broad knowledge of railroad operating practices and recordkeeping; (2) practical knowledge of methods used in the installation, maintenance, or manufacture of railroad equipment, signal systems, or track; (3) knowledge of safety practices applicable to the railroad industry and related laws, regulations, and standards; and (4) knowledge of the investigative techniques used in determining the cause of accidents. ",1
"WHITE COLLAR","2100","2123","Motor Carrier Safety Series","http://www.opm.gov/fedclass/gs2123.pdf",NULL,"This series includes positions the duties of which are to administer, supervise, or perform work involved in promoting or enforcing compliance with Federal laws, standards, and regulations related to the safe operation of commercial motor vehicles on the public highways.  Included are positions concerned with promoting safe operating practices and enforcing compliance by shippers of hazardous materials; motor carrier accident investigation and prevention; developing regulations and standards; and providing technical assistance to the industry and other jurisdictions involved in motor carrier safety. The work requires:  (1) comprehensive knowledge of the laws, standards, and regulations governing motor carrier safety; (2) knowledge of the safety principles and practices applicable to the motor carrier industry; (3) practical knowledge of the competitive and operating practices, policies, organization, equipment, facilities, and recordkeeping systems of motor carriers; and (4) knowledge of investigative techniques used in compliance enforcement and accident investigation.  This classification standard has been developed for positions in the Department of Transportation. Positions in other agencies may not be placed in this series without the approval of the U.S. Office of Personnel Management. ",1
"WHITE COLLAR","2100","2125","Highway Safety Series","http://www.opm.gov/fedclass/gs2125.pdf",NULL,"This series includes positions the duties of which primarily involve:  (1) development and administration of highway safety regulations, standards and programs to elicit and promote governmental and public support for highway safety; (2) conducting studies or performing other analytical work directed toward identification of current highway safety problems and evaluation of the effectiveness of highway safety programs and methods; or (3) providing State and local governments with technical assistance in planning, developing, monitoring, funding, managing, promoting, or evaluating programs and systems to improve vehicle, passenger, or pedestrian safety and to identify, control, or eliminate the factors that influence highway accidents.  All positions in this series require specialized knowledge of highway safety programs and the factors that influence highway safety and the safe performance and operation of motor vehicles.  Most positions also require a high degree of analytical ability and a general knowledge of the principles and processes of program management and intergovernmental relations.  This series coverage standard has been developed for positions in the Department of Transportation.  Positions in other agencies may not be placed in this series without the approval of the U.S. Office of Personnel Management. ",2
"WHITE COLLAR","2100","2130","Traffic Management Series","http://www.opm.gov/fedclass/gs2130.pdf",NULL,"This series includes positions that involve (1) performing, administering, or supervising technical and analytical work concerned with planning, development, and execution of traffic policies and programs; or (2) directing and managing programs to obtain the economical and efficient transportation of freight, personal property, and/or passengers.  Positions in this occupation primarily require a knowledge of Federal traffic management principles and policies; transportation industry operations, practices, and capabilities; special handling or movement requirements associated with freight, passengers, or other transportation operations; and the relationship of traffic management to other agency or organizational programs and functions. ",1
"WHITE COLLAR","2100","2131","Freight Rate Series","http://www.opm.gov/fedclass/gs2131.pdf",NULL,"This series includes all classes of positions the duties of which are to administer, supervise, or perform work involved in the procurement of common carrier and other transportation service by rail, motor, air, water, and miscellaneous means, for the domestic and foreign movement of freight.  This requires: the study and application of published classification guides, rate tariffs, dockets, agreements, contracts, and related carrier and Federal publications in the classification of freight and the determination of appropriate rates and routes.  In addition to positions that determine classification, rates, and/or routes prior to shipment, this series includes positions engaged in the pre-audit or the post-audit of freight bills to determine the propriety of the rates paid or to be paid. ",1
"WHITE COLLAR","2100","2135","Transportation Loss and Damage Claims Examining Series",NULL,NULL,"This series covers all classes of positions the duties of which are to administer, supervise, or perform work consisting of the examination, development, review, or authorization of claims by or against the Government arising from the loss or damage of goods and merchandise while in the custody of carriers for transporting, when this work does not include the determination of transportation rates nor the development of loss and damage prevention measures as these duties are described in the Freight Rate Series, 2131.",NULL
"WHITE COLLAR","2100","2144","Cargo Scheduling Series","http://www.opm.gov/fedclass/gs2144.pdf",NULL,"This series includes all classes of positions the duties of which are to supervise or perform work in controlling or scheduling the movement of cargo into, out of, or through one or more terminals in the proper amounts and time sequence in relationship to the priority of the cargo, the terminals' ability to accommodate the cargo and/or the carriers' ability to move the cargo.  This work requires the technical analysis of the transportation considerations that affect the movement of cargo in the proper relationships to the terminal and carrier capacity.  Extensive knowledge of transportation systems and of transportation rules and regulations is required but technical knowledge of freight classification and of common carriers' rates is not required. ",2
"WHITE COLLAR","2100","2150","Transportation Operations Series",NULL,NULL,"This series covers all classes of positions the duties of which are to administer, supervise, or perform work involving the planning, directing, or operating of rail, motor, air, or water transportation systems and service, including positions involving responsibility for operation of both transportation service and terminal facilities.",NULL
"WHITE COLLAR","2100","2151","Dispatching Series","http://www.opm.gov/fedclass/gs2151.pdf",NULL,"This series includes all classes of positions the duties of which are to supervise or perform work involved in dispatching or scheduling motor vehicles, trains, aircraft, or vessels used for the transportation of passengers, mail, equipment, or supplies.  The duties of these positions are primarily of an office or a clerical nature and involve assigning vehicles, keeping records and reports, and providing route and destination information and instructions to the drivers, engineers, or pilots. ",2
"WHITE COLLAR","2100","2152","Air Traffic Control Series","http://www.opm.gov/fedclass/gs2152.pdf",NULL,"This series includes positions concerned with:  (a) the control of air traffic to insure the safe, orderly and expeditious movement along air routes and at airports when a knowledge of aircraft separation standards and control techniques, and the ability to apply them properly, often under conditions of great stress, are required; (b) the providing of preflight and in-flight assistance to aircraft requiring a knowledge of the information pilots need to conduct safe flights and the ability to present that information clearly and concisely; or (c) the development, coordination, and management of air traffic control programs.  Positions in this occupation require an extensive knowledge of the laws, rules, regulations and procedures governing the movement of air traffic. ",1
"WHITE COLLAR","2100","2154","Air Traffic Assistance Series","http://www.opm.gov/fedclass/gs2154.pdf",NULL,"This series includes positions that involve the performance of work in support of air traffic control functions.  Positions in this series require a knowledge of and skill in applying air traffic control procedures, but do not require knowledge of aircraft separation standards or the ability to provide preflight or in-flight safety or weather briefings. ",2
"WHITE COLLAR","2100","2161","Marine Cargo Series","http://www.opm.gov/fedclass/gs2161.pdf",NULL,"This series includes all classes of positions the duties of which are to supervise, administer, monitor, or perform work involved in planning and/or directing the loading and stowage of cargo aboard vessels and the unloading of cargo from vessels.  Series coverage is limited to positions concerned with (1) the preparation and review of stowage plans which indicate the location of cargo within assigned space aboard ship and the order in which it is to be loaded and unloaded, (2) the interpretation and implementation of cargo stowage plans during the actual loading, stowage and unloading operations, (3) combined responsibility for both the planning and monitoring of marine cargo loading and stowage operations, or (4) general or administrative duties connected with the supervision or management of marine cargo planning, loading, and stowage. ",1
"WHITE COLLAR","2100","2181","Aircraft Operation Series","http://www.opm.gov/fedclass/gs2181.pdf",NULL,"This series includes all positions primarily involved in:  (1) piloting or copiloting of aircraft to carry out various programs and functions of Federal agencies; (2) providing ground and flight instruction and in-flight evaluation in the piloting of aircraft; (3) flight testing of developmental and modified aircraft and components; (4) in-flight inspection and evaluation of air navigation facilities and the environmental conditions affecting instrument flight procedures; and (5) performing staff work concerned with planning, analyzing, or administering agency aviation programs, where the work requires primarily the application of pilot knowledge and skills. ",1
